architecture,feature_dim,learning_rate,epoch,train_loss,val_loss,avg_latency,fitness
regnet_y_800mf,784,0.0001,3,21.965424638635973,21.91631204431707,0.0129320404746315,0.2341477232206016
regnet_y_800mf,784,0.0001,4,20.542416853063248,20.91555695100264,0.0083897113800048,0.2341477232206016
regnet_y_800mf,784,0.0001,6,18.71939276526956,19.25983225215565,0.0139130028811368,0.2341477232206016
regnet_y_800mf,784,0.0001,7,17.94427073983585,18.72392736781727,0.0100979913364757,0.2341477232206016
regnet_y_800mf,784,0.0001,8,17.0958267548505,19.28519053892656,0.0126066424629905,0.2341477232206016
regnet_y_800mf,784,0.0001,10,16.38776825175566,17.801056818528608,0.0131535855206576,0.2341477232206016
regnet_y_800mf,784,0.0001,5,19.538761974783505,21.7613114010204,0.0099457827481356,0.2341477232206016
mnasnet1_0,1280,0.001,9,9.4748719551984,43.635022076693446,0.0086050900545987,0.2362624632319276
mnasnet1_0,1280,0.001,8,9.4755160780514,46.01931251179088,0.0062215870076959,0.2362624632319276
mnasnet1_0,1280,0.001,7,10.983322418437284,52.2049130526456,0.0057960965416648,0.2362624632319276
mnasnet1_0,1280,0.001,6,11.781396994871251,58.77368840304288,0.0057634331963279,0.2362624632319276
mnasnet1_0,1280,0.001,5,12.17785530090332,64.93790730563077,0.0085236917842518,0.2362624632319276
mnasnet1_0,1280,0.001,4,13.561551778456744,68.47668682445179,0.004024093801325,0.2362624632319276
mnasnet1_0,1280,0.001,3,15.367010038039265,78.24001156200062,0.0064882040023803,0.2362624632319276
mnasnet1_0,1280,0.001,2,19.79136385076186,83.33538540926847,0.0073437907479026,0.2362624632319276
mnasnet1_0,1280,0.001,1,34.33648890327005,87.21175974065608,0.0084965337406505,0.2362624632319276
mnasnet1_0,1280,0.001,10,8.603574954762179,38.70072122053666,0.0061048594388094,0.2362624632319276
convnext_tiny,768,0.0001,8,22.816385291604437,23.595317753878508,0.0100858753377741,0.2636040779919666
convnext_tiny,768,0.0001,7,23.118330675012924,23.6385010805997,0.0087739879434758,0.2636040779919666
convnext_tiny,768,0.0001,6,22.98471394707175,23.60281632163308,0.0084614211862737,0.2636040779919666
convnext_tiny,768,0.0001,5,23.05192606308881,23.615751960060813,0.0080807317386973,0.2636040779919666
convnext_tiny,768,0.0001,4,23.089420789830825,23.70236041329124,0.0089915774085304,0.2636040779919666
convnext_tiny,768,0.0001,3,23.0970926621381,24.02600210363215,0.0103904767469926,0.2636040779919666
convnext_tiny,768,0.0001,2,23.16688802382525,23.895125129006125,0.0082742951133034,0.2636040779919666
convnext_tiny,768,0.0001,1,53.71244138829849,24.019538792696867,0.0052179639989679,0.2636040779919666
convnext_tiny,768,0.0001,9,22.653992125567267,23.33077482743697,0.0062537951902909,0.2636040779919666
convnext_tiny,768,0.0001,10,22.394950103759765,23.31562969901345,0.0113058957186612,0.2636040779919666
convnext_small,768,0.01,9,19.440141632977653,20.036393772472035,0.0154180418361317,0.2692191564628176
convnext_small,768,0.01,8,19.68226019915413,21.04286393252286,0.0150353475050492,0.2692191564628176
convnext_small,768,0.01,7,20.847244363672598,21.036966020410716,0.0158319148150357,0.2692191564628176
convnext_small,768,0.01,6,21.81256053026985,21.38289564306086,0.0143347870219837,0.2692191564628176
convnext_small,768,0.01,5,22.53666847453398,22.2494800307534,0.013914715160023,0.2692191564628176
convnext_small,768,0.01,4,23.671187905704272,24.14131359620528,0.0103921348398382,0.2692191564628176
convnext_small,768,0.01,10,19.020065128102026,19.0658334385265,0.0141205029054121,0.2692191564628176
convnext_small,768,0.01,3,23.907908765007463,24.39918565750122,0.0148832256143743,0.2692191564628176
convnext_small,768,0.01,2,24.945395525764017,23.39777573672208,0.0135849822651256,0.2692191564628176
convnext_small,768,0.01,1,34.0508680007037,25.8031063079834,0.0148925672877918,0.2692191564628176
convnext_small,768,0.001,1,30.62907470254337,24.3879489031705,0.0155075680125843,0.2806231315226929
convnext_small,768,0.001,2,23.55988358890309,23.86138898676092,0.0145064917477694,0.2806231315226929
convnext_small,768,0.001,3,23.613046848072724,26.118115511807527,0.0139256607402454,0.2806231315226929
convnext_small,768,0.001,4,23.8662597880644,24.298754171891645,0.0119400349530306,0.2806231315226929
convnext_small,768,0.001,5,22.64380163304946,29.235268592834476,0.0144328637556596,0.2806231315226929
convnext_small,768,0.001,8,19.15171097026152,17.86422675306147,0.0151631290262395,0.2806231315226929
convnext_small,768,0.001,7,20.102496584723976,19.665202704342928,0.0144142020832408,0.2806231315226929
convnext_small,768,0.001,9,18.568150901794432,17.58034792813388,0.0162534388628872,0.2806231315226929
convnext_small,768,0.001,10,18.1263594010297,17.44297604127364,0.0160880305550315,0.2806231315226929
convnext_small,768,0.001,6,22.04992753197165,20.632424441250887,0.0132539597424593,0.2806231315226929
convnext_small,768,1e-05,2,82.45789678237017,74.23683218522505,0.0122251077131791,0.3068684976172125
convnext_small,768,1e-05,3,62.8491709540872,46.84537757526744,0.0129311301491477,0.3068684976172125
convnext_small,768,1e-05,4,33.643466612871954,24.736251310868692,0.0143523866480047,0.3068684976172125
convnext_small,768,1e-05,5,23.77472231247846,23.70637408169833,0.0129362019625577,0.3068684976172125
convnext_small,768,1e-05,6,23.5880895839018,23.71554600108753,0.0148284110155972,0.3068684976172125
convnext_small,768,1e-05,7,23.20681334102855,23.74462309750644,0.0147834366018121,0.3068684976172125
convnext_small,768,1e-05,8,23.249646803911997,23.69773145155473,0.0142846974459561,0.3068684976172125
convnext_small,768,1e-05,1,90.4021692612592,88.076697956432,0.0133380239660089,0.3068684976172125
convnext_small,768,1e-05,10,23.10202746671789,23.66553800756281,0.0129668929360129,0.3068684976172125
convnext_small,768,1e-05,9,23.10779208014993,23.677352471785117,0.0151555754921653,0.3068684976172125
convnext_small,768,0.0001,2,23.193475880342373,23.85343248193914,0.0138394399122758,0.309113313917921
convnext_small,768,0.0001,3,23.144031771491555,24.284835295243692,0.0151084444739601,0.309113313917921
convnext_small,768,0.0001,4,23.68059953801772,24.563235196200285,0.0147314830259843,0.309113313917921
convnext_small,768,0.0001,5,23.30529926524443,23.81750280206853,0.0135373202237215,0.309113313917921
convnext_small,768,0.0001,6,23.11115015815286,23.779922572049227,0.0143481276252053,0.309113313917921
convnext_small,768,0.0001,7,23.19655770694508,23.862144296819512,0.0118198286403309,0.309113313917921
convnext_small,768,0.0001,8,23.03455846449908,24.07880436290394,0.0135668191042813,0.309113313917921
convnext_small,768,0.0001,9,23.035982356351965,24.22050996260209,0.0152374614368785,0.309113313917921
convnext_small,768,0.0001,10,22.96335370680865,23.782962148839776,0.0129972587932239,0.309113313917921
convnext_small,768,0.0001,1,52.99356806137983,23.98552556471391,0.0157164660367098,0.309113313917921
resnet18,512,1e-05,1,91.05689365162569,90.30688233809038,0.0041326609524813,0.312322265437412
resnet18,512,1e-05,3,88.30724092371324,87.08237665349787,0.0040294257077303,0.312322265437412
resnet18,512,1e-05,4,86.31959183636833,84.82535795731978,0.0031764290549538,0.312322265437412
resnet18,512,1e-05,5,83.83371501249425,82.25544808127664,0.0030849955298683,0.312322265437412
resnet18,512,1e-05,7,78.04108913646024,76.64697543057528,0.0044691887768832,0.312322265437412
resnet18,512,1e-05,8,75.08819122314453,73.39970987493342,0.0032843459736217,0.312322265437412
resnet18,512,1e-05,9,72.1169153550092,70.25444602966309,0.0048756382682106,0.312322265437412
resnet18,512,1e-05,10,68.78796790627872,67.31154875321822,0.0046399506655606,0.312322265437412
resnet18,512,1e-05,6,80.98107703713809,79.34776965054598,0.0041433897885409,0.312322265437412
resnet18,512,1e-05,2,89.86360473632813,88.96700078790838,0.0044049566442316,0.312322265437412
regnet_x_800mf,672,1e-05,10,40.996002331902,37.92379700053822,0.0090764327482743,0.3442127930345944
regnet_x_800mf,672,1e-05,9,48.425778332878565,44.18884086608887,0.010225469415838,0.3442127930345944
regnet_x_800mf,672,1e-05,8,56.62302865421071,52.327349402687766,0.0068991509350863,0.3442127930345944
regnet_x_800mf,672,1e-05,7,65.02684694177964,59.849905707619406,0.0101382732391357,0.3442127930345944
regnet_x_800mf,672,1e-05,6,72.6206153420841,67.74436517195268,0.0097633708607066,0.3442127930345944
regnet_x_800mf,672,1e-05,5,78.88348218132468,75.32001061873002,0.0074863758954134,0.3442127930345944
regnet_x_800mf,672,1e-05,4,83.4805585973403,80.92319003018466,0.0081264539198441,0.3442127930345944
regnet_x_800mf,672,1e-05,3,86.59556812959559,84.74890518188477,0.0070064176212657,0.3442127930345944
regnet_x_800mf,672,1e-05,2,89.07812060187845,87.61115819757634,0.0114588737487792,0.3442127930345944
regnet_x_800mf,672,1e-05,1,90.9505889892578,89.76244319568981,0.0074159232052889,0.3442127930345944
densenet121,1024,0.001,9,18.481292859245748,20.775252905758943,0.0187182426452636,0.3783437549381189
densenet121,1024,0.001,2,24.359501311358283,24.821310476823285,0.0179772593758322,0.3783437549381189
densenet121,1024,0.001,3,23.26305430917179,20.997918475757945,0.0189993381500244,0.3783437549381189
densenet121,1024,0.001,4,20.905573721492992,21.59712969173085,0.0195954712954434,0.3783437549381189
densenet121,1024,0.001,5,20.66229191948386,20.026380972428758,0.0187083374370228,0.3783437549381189
densenet121,1024,0.001,8,20.113034483965706,18.339344891634852,0.019781546159224,0.3783437549381189
densenet121,1024,0.001,6,20.24534102047191,19.172121047973636,0.0198778022419322,0.3783437549381189
densenet121,1024,0.001,7,19.1912633895874,20.65047550201416,0.018886002627286,0.3783437549381189
densenet121,1024,0.001,10,18.18835466048297,18.07746917551214,0.0209290222688154,0.3783437549381189
densenet121,1024,0.001,1,45.26994566075942,83.99050885980779,0.0196478366851806,0.3783437549381189
regnet_y_800mf,784,1e-05,10,51.69184669045841,48.33767032623291,0.0088553428649902,0.4280466440336568
regnet_y_800mf,784,1e-05,7,69.75459679996266,66.3831185427579,0.0145040858875621,0.4280466440336568
regnet_y_800mf,784,1e-05,6,75.43835898006664,72.24972742254084,0.0122378305955366,0.4280466440336568
regnet_y_800mf,784,1e-05,5,80.40802720013787,77.53470732948996,0.01122201572765,0.4280466440336568
regnet_y_800mf,784,1e-05,4,84.58234369614544,81.92745659568094,0.012489535591819,0.4280466440336568
regnet_y_800mf,784,1e-05,3,87.40187126608456,85.86667424982244,0.014139251275496,0.4280466440336568
regnet_y_800mf,784,1e-05,2,89.43586704029757,88.38126303932883,0.0132910555059259,0.4280466440336568
regnet_y_800mf,784,1e-05,1,90.9088358262006,90.0761455189098,0.0125010880556973,0.4280466440336568
regnet_y_800mf,784,1e-05,8,63.77794929953183,60.41556098244407,0.0087698264555497,0.4280466440336568
regnet_y_800mf,784,1e-05,9,57.8051591312184,54.00985405661843,0.0112785317681052,0.4280466440336568
mnasnet0_5,1280,0.001,1,35.29305103526396,87.97983967174183,0.0072087591344659,0.4454183499710761
mnasnet0_5,1280,0.001,7,11.565041485954731,74.61771496859464,0.00699706511064,0.4454183499710761
mnasnet0_5,1280,0.001,6,12.274160183177274,78.41254338351163,0.0074067332527854,0.4454183499710761
mnasnet0_5,1280,0.001,5,13.638030276579016,80.07544552196156,0.0067491097883744,0.4454183499710761
mnasnet0_5,1280,0.001,3,16.495089676800895,80.44422045621005,0.0080006772821599,0.4454183499710761
mnasnet0_5,1280,0.001,2,20.04429085675408,84.9770209572532,0.0069331472570245,0.4454183499710761
mnasnet0_5,1280,0.001,8,10.613799168081844,69.39779663085938,0.0079437819394198,0.4454183499710761
mnasnet0_5,1280,0.001,4,15.1351759966682,79.1015304218639,0.0086174986579201,0.4454183499710761
mnasnet0_5,1280,0.001,10,9.477119793611417,59.38835473494096,0.0075000958009199,0.4454183499710761
mnasnet0_5,1280,0.001,9,9.90419911777272,62.88599742542613,0.0059785734523426,0.4454183499710761
densenet121,1024,0.0001,9,24.80212926303639,24.213962988419965,0.0216097289865667,0.4594540027989445
densenet121,1024,0.0001,8,25.716211184333357,25.60118259083141,0.020517576824535,0.4594540027989445
densenet121,1024,0.0001,7,26.752613572513354,24.604224074970592,0.0162983482534235,0.4594540027989445
densenet121,1024,0.0001,6,26.96028283063103,26.590603308244184,0.0190460248426957,0.4594540027989445
densenet121,1024,0.0001,1,84.66741799747243,69.79762528159402,0.0213528329675847,0.4594540027989445
densenet121,1024,0.0001,4,29.45001312704647,28.093466238542035,0.0162554545836015,0.4594540027989445
densenet121,1024,0.0001,3,33.35284233093262,32.29053627360951,0.0162565924904563,0.4594540027989445
densenet121,1024,0.0001,2,50.00956075331744,36.38333927501332,0.0180055119774558,0.4594540027989445
densenet121,1024,0.0001,5,29.73536361245548,28.31899530237371,0.020690462806008,0.4594540027989445
densenet121,1024,0.0001,10,25.389151920991782,24.69084002754905,0.0186082774942571,0.4594540027989445
mnasnet1_3,1280,0.0001,1,82.13524286606733,90.85887041958895,0.0071845596486871,0.4872708827303939
mnasnet1_3,1280,0.0001,8,17.802244107863483,82.34367856112394,0.0086047541011463,0.4872708827303939
mnasnet1_3,1280,0.0001,7,17.922037865133845,83.30537796020508,0.0076128136027943,0.4872708827303939
mnasnet1_3,1280,0.0001,6,18.499915717629825,84.21905413540927,0.0081829157742587,0.4872708827303939
mnasnet1_3,1280,0.0001,5,18.85680451112635,84.99352021650834,0.0064799677241932,0.4872708827303939
mnasnet1_3,1280,0.0001,4,19.470801678825826,85.88192332874645,0.0076813697814941,0.4872708827303939
mnasnet1_3,1280,0.0001,3,21.57372187446145,86.63256974653764,0.0074782479893077,0.4872708827303939
mnasnet1_3,1280,0.0001,2,44.52153903736788,87.61162740534002,0.004568956115029,0.4872708827303939
mnasnet1_3,1280,0.0001,10,16.43443592295927,79.47265763716264,0.0061313022266734,0.4872708827303939
mnasnet1_3,1280,0.0001,9,17.112524851630717,80.8309818614613,0.006140568039634,0.4872708827303939
mnasnet1_3,1280,1e-05,9,66.79869164859548,88.58657871593128,0.0086235133084383,0.5146162483536665
mnasnet1_3,1280,1e-05,1,91.00021900850184,91.58296446366744,0.00740478255532,0.5146162483536665
mnasnet1_3,1280,1e-05,2,89.48846085492302,91.49100043556906,0.0060058073564009,0.5146162483536665
mnasnet1_3,1280,1e-05,3,87.55929637235754,91.3071736422452,0.0074879906394264,0.5146162483536665
mnasnet1_3,1280,1e-05,4,85.16287787942325,91.02289581298828,0.0061829415234652,0.5146162483536665
mnasnet1_3,1280,1e-05,5,82.06625177720014,90.64453714544123,0.0071217905391346,0.5146162483536665
mnasnet1_3,1280,1e-05,6,78.6995609956629,90.19369506835938,0.0068036101081154,0.5146162483536665
mnasnet1_3,1280,1e-05,10,62.4585049348719,88.04817511818625,0.0058447122573852,0.5146162483536665
mnasnet1_3,1280,1e-05,7,74.98653779871323,89.69106882268733,0.0064942078156904,0.5146162483536665
mnasnet1_3,1280,1e-05,8,71.04747103522806,89.14875238591975,0.0063541802493008,0.5146162483536665
regnet_x_400mf,400,1e-05,3,86.71141258688534,84.41766738891602,0.011261376467618,0.5179673965191743
regnet_x_400mf,400,1e-05,10,47.1786969353171,43.70101885362105,0.0118525244972922,0.5179673965191743
regnet_x_400mf,400,1e-05,9,54.48106846528895,50.42760953036222,0.0121679739518599,0.5179673965191743
regnet_x_400mf,400,1e-05,8,61.89527408375459,57.74811918085272,0.0113104798577048,0.5179673965191743
regnet_x_400mf,400,1e-05,7,68.85689647898954,64.42780928178267,0.0115046284415505,0.5179673965191743
regnet_x_400mf,400,1e-05,6,75.08585716696346,70.83879904313521,0.0117154880003495,0.5179673965191743
regnet_x_400mf,400,1e-05,4,83.92235511330998,81.10403494401412,0.010972955010154,0.5179673965191743
regnet_x_400mf,400,1e-05,2,88.93440506879021,87.17473082108931,0.0111166347156871,0.5179673965191743
regnet_x_400mf,400,1e-05,1,90.77763743681066,89.622314453125,0.0123117620294744,0.5179673965191743
regnet_x_400mf,400,1e-05,5,80.01296691894531,76.50066098299894,0.0113404880870472,0.5179673965191743
mobilenet_v2,1280,1e-05,2,89.69757636575137,88.7358942898837,0.0081880634481256,0.5252840235009274
mobilenet_v2,1280,1e-05,4,85.59426296458525,84.28507024591619,0.0074868093837391,0.5252840235009274
mobilenet_v2,1280,1e-05,5,83.0334582160501,81.5643802989613,0.0059019760652021,0.5252840235009274
mobilenet_v2,1280,1e-05,6,80.25550222957835,78.4676851792769,0.0045386119322343,0.5252840235009274
mobilenet_v2,1280,1e-05,7,77.12348605885225,75.1458785317161,0.0051982511173595,0.5252840235009274
mobilenet_v2,1280,1e-05,8,73.79556076947381,71.41666238958186,0.0060300176793878,0.5252840235009274
mobilenet_v2,1280,1e-05,9,69.98440605612362,67.2384647022594,0.0083059072494506,0.5252840235009274
mobilenet_v2,1280,1e-05,10,65.58393397611731,62.63428636030717,0.0083865252408114,0.5252840235009274
mobilenet_v2,1280,1e-05,1,91.06464727065142,90.6983843716708,0.0092531225898049,0.5252840235009274
mobilenet_v2,1280,1e-05,3,87.9075953764074,86.68385973843661,0.0065420757640491,0.5252840235009274
shufflenet_v2_x0_5,1024,1e-05,10,75.67337718290442,74.30930675159802,0.0078835487365722,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,9,77.8476744259105,76.78277761285955,0.0095291029323231,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,8,80.23633961397059,79.07840069857511,0.0104252316735007,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,1,91.28141712861904,90.72054741599344,0.0094976208426735,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,5,86.215198023179,85.18929082697088,0.0057655247774991,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,4,87.76088741526884,86.95569333163175,0.0097594369541515,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,3,89.23219460880055,88.44699062000622,0.0099382942373102,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,2,90.37709377513212,89.68573552911931,0.0088184855201027,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,6,84.39217017678654,83.26170106367631,0.0079374530098655,0.5858210413571214
shufflenet_v2_x0_5,1024,1e-05,7,82.21258607752183,81.25951992381702,0.0079766945405439,0.5858210413571214
mobilenet_v3_large,960,1e-05,10,79.29015924790326,80.38169930197976,0.0074793858961625,0.6012057480688068
mobilenet_v3_large,960,1e-05,9,81.23823278090534,83.48138358376242,0.0059799281033602,0.6012057480688068
mobilenet_v3_large,960,1e-05,8,83.31211233700023,85.21331509676847,0.0102361007170243,0.6012057480688068
mobilenet_v3_large,960,1e-05,7,84.86712592629826,87.26417818936434,0.0057663158936934,0.6012057480688068
mobilenet_v3_large,960,1e-05,6,86.77687898523668,89.46564518321644,0.0118300481276078,0.6012057480688068
mobilenet_v3_large,960,1e-05,4,89.31791292078354,91.1282775185325,0.0063039606267755,0.6012057480688068
mobilenet_v3_large,960,1e-05,3,90.33258792652803,91.36728043989702,0.0135105739940296,0.6012057480688068
mobilenet_v3_large,960,1e-05,2,91.09992137235754,91.50522752241656,0.0109113021330399,0.6012057480688068
mobilenet_v3_large,960,1e-05,1,91.57920397590188,91.5887714732777,0.0080443945798006,0.6012057480688068
mobilenet_v3_large,960,1e-05,5,88.06908587287454,90.61820498379794,0.008362900127064,0.6012057480688068
mnasnet0_5,1280,1e-05,9,68.55866604973288,89.27829326282848,0.0069800181822343,0.6079577291910193
mnasnet0_5,1280,1e-05,8,72.83064189237707,89.8124042857777,0.0058277520266446,0.6079577291910193
mnasnet0_5,1280,1e-05,7,76.56540536319508,90.28536571155897,0.0067195892333984,0.6079577291910193
mnasnet0_5,1280,1e-05,6,79.90193140366497,90.68537174571644,0.0066207213835282,0.6079577291910193
mnasnet0_5,1280,1e-05,5,82.89002039292279,91.01492378928444,0.0069248351183804,0.6079577291910193
mnasnet0_5,1280,1e-05,4,85.4164166618796,91.26778515902431,0.0062171545895663,0.6079577291910193
mnasnet0_5,1280,1e-05,3,87.82549124325023,91.4454969926314,0.005730693990534,0.6079577291910193
mnasnet0_5,1280,1e-05,2,89.77124579934512,91.55533773248844,0.0064739964225075,0.6079577291910193
mnasnet0_5,1280,1e-05,1,91.07661213594324,91.60344834761186,0.0075074000792069,0.6079577291910193
mnasnet0_5,1280,1e-05,10,63.99900844798368,88.68499062278055,0.0068552494049072,0.6079577291910193
mnasnet1_0,1280,1e-05,10,63.79203536089729,88.17690346457742,0.0069950710643421,0.6168037059683568
mnasnet1_0,1280,1e-05,9,68.3551222857307,88.74464104392312,0.0079873800277709,0.6168037059683568
mnasnet1_0,1280,1e-05,8,72.36149256089155,89.29650220003995,0.006501631303267,0.6168037059683568
mnasnet1_0,1280,1e-05,3,87.66541532628676,91.32628042047672,0.0076713995500044,0.6168037059683568
mnasnet1_0,1280,1e-05,6,79.59668677834904,90.30025100708008,0.0082338723269375,0.6168037059683568
mnasnet1_0,1280,1e-05,5,82.70526553883272,90.72161518443714,0.0057143081318248,0.6168037059683568
mnasnet1_0,1280,1e-05,4,85.27979117000804,91.07099498401988,0.0080961747602982,0.6168037059683568
mnasnet1_0,1280,1e-05,7,76.21113110710593,89.82266339388761,0.0067449699748646,0.6168037059683568
mnasnet1_0,1280,1e-05,2,89.56658621395336,91.4892647483132,0.0066471858458085,0.6168037059683568
mnasnet1_0,1280,1e-05,1,90.9231834860409,91.57084794477984,0.0063910267569802,0.6168037059683568
mobilenet_v3_large,960,0.01,10,13.990571055692785,77.9557692787864,0.008055264299566,0.6279543252166195
mobilenet_v3_large,960,0.01,8,14.582601143332088,51.24241048639471,0.006924802606756,0.6279543252166195
mobilenet_v3_large,960,0.01,7,15.019678132674274,124.44420554421164,0.0091039700941606,0.6279543252166195
mobilenet_v3_large,960,0.01,6,16.342242622375487,134.61289631236684,0.0097147334705699,0.6279543252166195
mobilenet_v3_large,960,0.01,5,16.15206433464499,28.795944820750844,0.0081944682381369,0.6279543252166195
mobilenet_v3_large,960,0.01,4,17.899268475700826,205.7720683704723,0.0081610137766057,0.6279543252166195
mobilenet_v3_large,960,0.01,3,19.211710817673627,34.81386254050515,0.0092457966371016,0.6279543252166195
mobilenet_v3_large,960,0.01,2,21.288621947344613,121.9488639831543,0.0089690793644298,0.6279543252166195
mobilenet_v3_large,960,0.01,1,29.23905444425695,36.402704585682265,0.0089131160215898,0.6279543252166195
mobilenet_v3_large,960,0.01,9,14.688904986662024,37.181902798739344,0.0069618658585981,0.6279543252166195
mnasnet1_0,1280,0.0001,10,17.655480923372156,83.64291035045277,0.0075177604501897,0.6288073633714019
mnasnet1_0,1280,0.0001,1,82.75165647618911,90.892728285356,0.0081628452647816,0.6288073633714019
mnasnet1_0,1280,0.0001,9,18.30400562286377,84.06165799227628,0.0065794749693437,0.6288073633714019
mnasnet1_0,1280,0.0001,8,18.438106581744027,84.79165094549006,0.0084061405875466,0.6288073633714019
mnasnet1_0,1280,0.0001,7,18.70727824042825,85.66690687699752,0.0077517249367453,0.6288073633714019
mnasnet1_0,1280,0.0001,6,18.950317988676183,86.10646403919567,0.0075052759864113,0.6288073633714019
mnasnet1_0,1280,0.0001,5,19.36762908486759,86.47300997647372,0.0080587647177956,0.6288073633714019
mnasnet1_0,1280,0.0001,4,20.00914311128504,86.53288858587092,0.0070443803613836,0.6288073633714019
mnasnet1_0,1280,0.0001,3,23.211705353680777,86.65147677334872,0.0063705010847611,0.6288073633714019
mnasnet1_0,1280,0.0001,2,47.43565644656911,87.7039794921875,0.0085920745676214,0.6288073633714019
mnasnet0_5,1280,0.0001,7,19.64327610240263,84.5873180736195,0.0069417628374966,0.6768713565451968
mnasnet0_5,1280,0.0001,9,19.11539862015668,83.2023662220348,0.007836797020652,0.6768713565451968
mnasnet0_5,1280,0.0001,5,20.40232837901396,85.64259615811434,0.0076411637392911,0.6768713565451968
mnasnet0_5,1280,0.0001,4,21.14506361344281,85.86269933527166,0.0087264667857776,0.6768713565451968
mnasnet0_5,1280,0.0001,3,23.44210532693302,86.27394381436434,0.0079030015251853,0.6768713565451968
mnasnet0_5,1280,0.0001,10,18.734550150702983,82.70678086714311,0.0081839886578646,0.6768713565451968
mnasnet0_5,1280,0.0001,8,19.463843828089097,84.0584321455522,0.0076395056464455,0.6768713565451968
mnasnet0_5,1280,0.0001,6,19.99157491571763,85.31890036843039,0.0059688308022238,0.6768713565451968
mnasnet0_5,1280,0.0001,1,82.56823425292968,90.93777986006305,0.0064186074516989,0.6768713565451968
mnasnet0_5,1280,0.0001,2,48.70784584494198,87.78737501664595,0.0076508413661609,0.6768713565451968
regnet_y_400mf,440,1e-05,2,89.68782537123737,89.01907972856002,0.0122772888703779,0.6946579249337679
regnet_y_400mf,440,1e-05,10,60.27327660953297,57.42253771695224,0.0120973045175725,0.6946579249337679
regnet_y_400mf,440,1e-05,9,66.63688201904297,63.92415601556952,0.013133016499606,0.6946579249337679
regnet_y_400mf,440,1e-05,8,72.27931666654699,69.25197254527698,0.0134739333933049,0.6946579249337679
regnet_y_400mf,440,1e-05,7,77.21072441549862,74.67945931174539,0.0141148567199707,0.6946579249337679
regnet_y_400mf,440,1e-05,6,81.1796422621783,79.13060066916726,0.0119048465381969,0.6946579249337679
regnet_y_400mf,440,1e-05,4,86.53232879638672,85.72514724731445,0.0159484473141756,0.6946579249337679
regnet_y_400mf,440,1e-05,3,88.21157926671646,87.6976432800293,0.0112528042359785,0.6946579249337679
regnet_y_400mf,440,1e-05,5,84.1641316133387,82.60632462935014,0.0129014253616333,0.6946579249337679
regnet_y_400mf,440,1e-05,1,90.97833305807674,89.97387591275302,0.0099679990248246,0.6946579249337679
shufflenet_v2_x1_0,1024,1e-05,1,91.40304834702437,90.83837786587802,0.0081710707057606,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,2,90.46197132783776,89.917724609375,0.0099015452645041,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,3,89.44742368810317,88.75433488325639,0.0069488503716208,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,4,88.18405824549058,87.37783293290572,0.0100013559514826,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,10,76.40013625201057,74.85906739668413,0.0100840221751819,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,5,86.69729183421416,85.69220837679777,0.0071374069560657,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,6,84.99891788258272,83.83864385431463,0.0092626159841364,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,8,80.90687516156365,79.67595984719016,0.0098629322918978,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,7,83.04224817612592,81.77220292524858,0.0053065581755204,0.7548804956416062
shufflenet_v2_x1_0,1024,1e-05,9,78.7524773092831,77.31178630482067,0.0097663510929454,0.7548804956416062
mobilenet_v3_small,576,1e-05,2,91.4048401776482,91.57634457674894,0.0066065896641124,0.7766412058794125
mobilenet_v3_small,576,1e-05,10,86.72746608958525,87.05938408591531,0.008920821276578,0.7766412058794125
mobilenet_v3_small,576,1e-05,9,87.5795721615062,88.22820906205611,0.0062038248235529,0.7766412058794125
mobilenet_v3_small,576,1e-05,8,88.44479783002068,89.14235825972123,0.0073696483265269,0.7766412058794125
mobilenet_v3_small,576,1e-05,7,89.12463441736558,89.7794803272594,0.0067066062580455,0.7766412058794125
mobilenet_v3_small,576,1e-05,1,91.75799811868109,91.61276141079988,0.0072125521573153,0.7766412058794125
mobilenet_v3_small,576,1e-05,5,90.21567050709444,91.14457876032048,0.0081155408512462,0.7766412058794125
mobilenet_v3_small,576,1e-05,4,90.86814252068017,91.3922417380593,0.0083360455252907,0.7766412058794125
mobilenet_v3_small,576,1e-05,3,91.15142508114086,91.51066693392669,0.0068706490776755,0.7766412058794125
mobilenet_v3_small,576,1e-05,6,89.7850352567785,90.62394818392669,0.0074865926395763,0.7766412058794125
densenet121,1024,1e-05,1,91.54222744212431,90.79297984730114,0.0194748531688343,1.2097452970270104
densenet121,1024,1e-05,8,73.68672790527344,70.32693724198775,0.0185128342021595,1.2097452970270104
